sub	session	blocknum	trial	letterset	load	letter	resp	acc	RT	stim
11	2	2	12	B  U  Q	M	j	2	Correct	544	S
11	2	2	13	B  U  Q	M	b	1	Correct	508	S
11	2	2	14	B  U  Q	M	j	2	Correct	617	S
11	2	2	15	B  U  Q	M	r	2	Correct	614	S
11	2	2	16	B  U  Q	M	q	1	Correct	738	S
11	2	2	17	B  U  Q	M	w	2	Correct	463	S
11	2	2	18	B  U  Q	M	e	2	Correct	524	S
11	2	2	19	B  U  Q	M	q	1	Correct	584	S
11	2	2	20	B  U  Q	M	b	1	Correct	812	S
11	2	2	21	B  U  Q	M	n	2	Correct	480	S
11	2	2	22	B  U  Q	M	u	1	Correct	493	S
11	2	2	23	B  U  Q	M	b	1	Correct	569	S
11	2	2	24	B  U  Q	M	k	2	Correct	518	S
11	2	2	25	B  U  Q	M	b	1	Correct	603	S
11	2	3	1	R  U  J  Q  A	H	r	1	Correct	414	S
11	2	3	2	R  U  J  Q  A	H	q	1	Correct	650	S
11	2	3	3	R  U  J  Q  A	H	m	2	Incorrect	583	S
11	2	3	4	R  U  J  Q  A	H	a	1	Correct	731	S
11	2	3	5	R  U  J  Q  A	H	a	1	Correct	496	S
11	2	3	6	R  U  J  Q  A	H	m	2	Incorrect	621	S
11	2	3	7	R  U  J  Q  A	H	f	2	Incorrect	641	S
11	2	3	8	R  U  J  Q  A	H	b	2	Incorrect	637	S
11	2	3	9	R  U  J  Q  A	H	n	2	Incorrect	786	S
11	2	3	10	R  U  J  Q  A	H	e	2	Incorrect	838	S
11	2	3	11	R  U  J  Q  A	H	y	2	Incorrect	642	S
11	2	3	12	R  U  J  Q  A	H	w	2	Incorrect	551	S
11	2	3	13	R  U  J  Q  A	H	a	1	Correct	524	S
11	2	3	14	R  U  J  Q  A	H	a	2	Incorrect	512	S
11	2	3	15	R  U  J  Q  A	H	q	1	Correct	805	S
11	2	3	16	R  U  J  Q  A	H	h	2	Incorrect	538	S
11	2	3	17	R  U  J  Q  A	H	j	1	Correct	790	S
11	2	3	18	R  U  J  Q  A	H	h	2	Incorrect	730	S
11	2	3	19	R  U  J  Q  A	H	b	2	Incorrect	767	S
11	2	3	20	R  U  J  Q  A	H	e	2	Incorrect	995	S
11	2	3	21	R  U  J  Q  A	H	b	2	Incorrect	824	S
11	2	3	22	R  U  J  Q  A	H	y	2	Incorrect	764	S
11	2	3	23	R  U  J  Q  A	H	r	0	Miss	0	S
11	2	3	24	R  U  J  Q  A	H	g	2	Incorrect	573	S
11	2	3	25	R  U  J  Q  A	H	h	2	Incorrect	770	S
11	2	4	1	N	L	g	2	Correct	653	S
11	2	4	2	N	L	a	2	Correct	441	S
11	2	4	3	N	L	g	2	Correct	389	S
11	2	4	4	N	L	n	2	Incorrect	489	S
11	2	4	5	N	L	n	1	Correct	502	S
11	2	4	6	N	L	r	2	Correct	619	S
11	2	4	7	N	L	r	1	Incorrect	615	S
11	2	4	8	N	L	u	2	Correct	532	S
11	2	4	9	N	L	n	1	Correct	528	S
11	2	4	10	N	L	r	2	Correct	572	S
11	2	4	11	N	L	a	2	Correct	576	S
11	2	4	12	N	L	g	2	Correct	429	S
11	2	4	13	N	L	q	2	Correct	658	S
11	2	4	14	N	L	n	1	Correct	590	S
11	2	4	15	N	L	a	2	Correct	763	S
11	2	4	16	N	L	e	2	Correct	728	S
11	2	4	17	N	L	u	2	Correct	628	S
11	2	4	18	N	L	j	2	Correct	608	S
11	2	4	19	N	L	n	1	Correct	532	S
11	2	4	20	N	L	n	1	Correct	417	S
11	2	4	21	N	L	e	2	Correct	901	S
11	2	4	22	N	L	k	2	Correct	697	S
11	2	4	23	N	L	b	2	Correct	630	S
11	2	4	24	N	L	e	2	Correct	723	S
11	2	4	25	N	L	b	2	Correct	559	S
11	2	5	1	Q  H  M  R  D	H	u	0	Miss	0	S
11	2	5	2	Q  H  M  R  D	H	h	1	Correct	711	S
11	2	5	3	Q  H  M  R  D	H	b	2	Incorrect	820	S
11	2	5	4	Q  H  M  R  D	H	d	1	Correct	712	S
11	2	5	5	Q  H  M  R  D	H	r	1	Correct	629	S
11	2	5	6	Q  H  M  R  D	H	m	0	Miss	0	S
11	2	5	7	Q  H  M  R  D	H	u	2	Incorrect	926	S
11	2	5	8	Q  H  M  R  D	H	h	1	Correct	643	S
11	2	5	9	Q  H  M  R  D	H	n	2	Incorrect	751	S
11	2	5	10	Q  H  M  R  D	H	a	2	Incorrect	724	S
11	2	5	11	Q  H  M  R  D	H	n	2	Incorrect	824	S
11	2	5	12	Q  H  M  R  D	H	h	1	Correct	781	S
11	2	5	13	Q  H  M  R  D	H	f	2	Incorrect	858	S
11	2	5	14	Q  H  M  R  D	H	d	1	Correct	894	S
11	2	5	15	Q  H  M  R  D	H	e	0	Miss	0	S
11	2	5	16	Q  H  M  R  D	H	n	2	Incorrect	736	S
11	2	5	17	Q  H  M  R  D	H	n	2	Incorrect	916	S
11	2	5	18	Q  H  M  R  D	H	a	2	Incorrect	625	S
11	2	5	19	Q  H  M  R  D	H	r	1	Correct	534	S
11	2	5	20	Q  H  M  R  D	H	k	2	Incorrect	514	S
11	2	5	21	Q  H  M  R  D	H	w	2	Incorrect	719	S
11	2	5	22	Q  H  M  R  D	H	e	2	Incorrect	915	S
11	2	5	23	Q  H  M  R  D	H	h	1	Correct	816	S
11	2	5	24	Q  H  M  R  D	H	y	2	Incorrect	493	S
11	2	5	25	Q  H  M  R  D	H	m	1	Correct	649	S
11	2	6	1	U	L	b	2	Correct	669	S
11	2	6	2	U	L	u	1	Correct	481	S
11	2	6	3	U	L	y	2	Correct	485	S
11	2	6	4	U	L	u	1	Correct	529	S
11	2	6	5	U	L	u	1	Correct	582	S
11	2	6	6	U	L	u	1	Correct	475	S
11	2	6	7	U	L	j	2	Correct	527	S
11	2	6	8	U	L	f	2	Correct	532	S
11	2	6	9	U	L	u	1	Correct	585	S
11	2	6	10	U	L	u	1	Correct	341	S
11	2	6	11	U	L	b	2	Correct	433	S
11	2	6	12	U	L	u	1	Correct	470	S
11	2	6	13	U	L	u	1	Correct	546	S
11	2	6	14	U	L	g	2	Correct	911	S
11	2	6	15	U	L	w	2	Correct	716	S
11	2	6	16	U	L	n	2	Correct	504	S
11	2	6	17	U	L	u	1	Correct	452	S
11	2	6	18	U	L	r	2	Correct	408	S
11	2	6	19	U	L	u	1	Correct	389	S
11	2	6	20	U	L	j	2	Correct	586	S
11	2	6	21	U	L	y	2	Correct	422	S
11	2	6	22	U	L	t	2	Correct	570	S
11	2	6	23	U	L	r	1	Incorrect	406	S
11	2	6	24	U	L	u	1	Correct	635	S
11	2	6	25	U	L	t	2	Correct	551	S
12	1	1	1	K  E  U  M  Y	H	k	0	Miss	0	S
12	1	1	2	K  E  U  M  Y	H	g	0	Miss	0	S
12	1	1	3	K  E  U  M  Y	H	r	0	Miss	0	S
12	1	1	4	K  E  U  M  Y	H	u	0	Miss	0	S
12	1	1	5	K  E  U  M  Y	H	a	0	Miss	0	S
12	1	1	6	K  E  U  M  Y	H	e	0	Miss	0	S
12	1	1	7	K  E  U  M  Y	H	e	2	Incorrect	440	S
12	1	1	8	K  E  U  M  Y	H	b	2	Incorrect	740	S
12	1	1	9	K  E  U  M  Y	H	e	1	Correct	513	S
12	1	1	10	K  E  U  M  Y	H	r	2	Incorrect	861	S
12	1	1	11	K  E  U  M  Y	H	u	1	Correct	849	S
12	1	1	12	K  E  U  M  Y	H	d	2	Incorrect	918	S
12	1	1	13	K  E  U  M  Y	H	k	1	Correct	491	S
12	1	1	14	K  E  U  M  Y	H	y	0	Miss	0	S
12	1	1	15	K  E  U  M  Y	H	d	0	Miss	0	S
12	1	1	16	K  E  U  M  Y	H	w	1	Correct	720	S
12	1	1	17	K  E  U  M  Y	H	f	1	Correct	644	S
12	1	1	18	K  E  U  M  Y	H	g	1	Correct	912	S
12	1	1	19	K  E  U  M  Y	H	d	0	Miss	0	S
12	1	1	20	K  E  U  M  Y	H	m	1	Correct	761	S
12	1	1	21	K  E  U  M  Y	H	k	1	Correct	606	S
12	1	1	22	K  E  U  M  Y	H	d	0	Miss	0	S
12	1	1	23	K  E  U  M  Y	H	y	1	Correct	743	S
12	1	1	24	K  E  U  M  Y	H	m	1	Correct	739	S
12	1	1	25	K  E  U  M  Y	H	n	0	Miss	0	S
12	1	2	1	B  G  U	M	u	2	Incorrect	690	S
12	1	2	2	B  G  U	M	w	2	Correct	807	S
12	1	2	3	B  G  U	M	g	1	Correct	507	S
12	1	2	4	B  G  U	M	e	2	Correct	639	S
12	1	2	5	B  G  U	M	g	1	Correct	556	S
12	1	2	6	B  G  U	M	r	2	Correct	592	S
12	1	2	7	B  G  U	M	g	1	Correct	669	S
12	1	2	8	B  G  U	M	b	1	Correct	761	S
12	1	2	9	B  G  U	M	q	2	Correct	621	S
12	1	2	10	B  G  U	M	a	1	Incorrect	618	S
12	1	2	11	B  G  U	M	f	0	Miss	0	S
12	1	2	12	B  G  U	M	g	2	Incorrect	659	S
12	1	2	13	B  G  U	M	h	1	Incorrect	672	S
12	1	2	14	B  G  U	M	d	2	Correct	837	S
12	1	2	15	B  G  U	M	q	2	Correct	561	S
12	1	2	16	B  G  U	M	u	1	Correct	558	S
12	1	2	17	B  G  U	M	f	2	Correct	770	S
12	1	2	18	B  G  U	M	m	0	Miss	0	S
12	1	2	19	B  G  U	M	b	1	Correct	619	S
12	1	2	20	B  G  U	M	t	2	Correct	680	S
12	1	2	21	B  G  U	M	a	2	Correct	612	S
12	1	2	22	B  G  U	M	y	0	Miss	0	S
12	1	2	23	B  G  U	M	q	2	Correct	732	S
12	1	2	24	B  G  U	M	f	2	Correct	569	S
12	1	2	25	B  G  U	M	y	2	Correct	614	S
12	1	3	1	G  F  R	M	f	0	Miss	0	S
12	1	3	2	G  F  R	M	a	2	Correct	621	S
12	1	3	3	G  F  R	M	r	1	Correct	762	S
12	1	3	4	G  F  R	M	r	1	Correct	414	S
12	1	3	5	G  F  R	M	q	2	Correct	658	S
12	1	3	6	G  F  R	M	w	2	Correct	591	S
12	1	3	7	G  F  R	M	r	1	Correct	779	S
12	1	3	8	G  F  R	M	n	2	Correct	639	S
12	1	3	9	G  F  R	M	a	2	Correct	508	S
12	1	3	10	G  F  R	M	b	2	Correct	465	S
12	1	3	11	G  F  R	M	a	2	Correct	613	S
12	1	3	12	G  F  R	M	q	2	Correct	594	S
12	1	3	13	G  F  R	M	g	1	Correct	478	S
12	1	3	14	G  F  R	M	b	2	Correct	563	S
12	1	3	15	G  F  R	M	g	1	Correct	654	S
12	1	3	16	G  F  R	M	n	2	Correct	547	S
12	1	3	17	G  F  R	M	g	1	Correct	535	S
12	1	3	18	G  F  R	M	g	1	Correct	388	S
12	1	3	19	G  F  R	M	t	2	Correct	528	S
12	1	3	20	G  F  R	M	f	1	Correct	637	S
12	1	3	21	G  F  R	M	r	1	Correct	738	S
12	1	3	22	G  F  R	M	b	2	Correct	518	S
12	1	3	23	G  F  R	M	w	2	Correct	643	S
12	1	3	24	G  F  R	M	n	2	Correct	536	S
12	1	3	25	G  F  R	M	h	2	Correct	996	S
12	1	4	1	H	L	w	2	Correct	511	S
12	1	4	2	H	L	b	2	Correct	540	S
12	1	4	3	H	L	f	2	Correct	776	S
12	1	4	4	H	L	h	1	Correct	452	S
12	1	4	5	H	L	d	2	Correct	369	S
12	1	4	6	H	L	f	2	Correct	597	S
12	1	4	7	H	L	j	2	Correct	514	S
12	1	4	8	H	L	g	2	Correct	927	S
12	1	4	9	H	L	h	1	Correct	539	S
12	1	4	10	H	L	d	2	Correct	336	S
12	1	4	11	H	L	h	1	Correct	533	S
12	1	4	12	H	L	j	2	Correct	369	S
12	1	4	13	H	L	k	2	Correct	350	S
12	1	4	14	H	L	r	2	Correct	587	S
12	1	4	15	H	L	h	1	Correct	655	S
12	1	4	16	H	L	h	1	Correct	604	S
12	1	4	17	H	L	e	1	Incorrect	649	S
12	1	4	18	H	L	h	1	Correct	581	S
12	1	4	19	H	L	n	2	Correct	514	S
12	1	4	20	H	L	a	2	Correct	598	S
12	1	4	21	H	L	h	2	Incorrect	426	S
12	1	4	22	H	L	h	1	Correct	495	S
12	1	4	23	H	L	r	2	Correct	660	S
12	1	4	24	H	L	e	2	Correct	528	S
12	1	4	25	H	L	h	1	Correct	588	S
12	1	5	1	K	L	u	2	Correct	534	S
12	1	5	2	K	L	r	2	Correct	363	S
12	1	5	3	K	L	u	2	Correct	343	S
12	1	5	4	K	L	h	2	Correct	372	S
12	1	5	5	K	L	r	2	Correct	400	S
12	1	5	6	K	L	q	2	Correct	332	S
12	1	5	7	K	L	j	2	Correct	345	S
12	1	5	8	K	L	k	2	Incorrect	341	S
12	1	5	9	K	L	k	1	Correct	433	S
12	1	5	10	K	L	m	2	Correct	477	S
12	1	5	11	K	L	k	1	Correct	473	S
12	1	5	12	K	L	k	1	Correct	478	S
12	1	5	13	K	L	k	1	Correct	379	S
12	1	5	14	K	L	u	2	Correct	511	S
12	1	5	15	K	L	k	1	Correct	564	S
12	1	5	16	K	L	j	2	Correct	680	S
12	1	5	17	K	L	k	1	Correct	373	S
12	1	5	18	K	L	u	2	Correct	362	S
12	1	5	19	K	L	j	2	Correct	654	S
12	1	5	20	K	L	r	2	Correct	682	S
12	1	5	21	K	L	b	2	Correct	503	S
12	1	5	22	K	L	q	2	Correct	444	S
12	1	5	23	K	L	k	2	Incorrect	328	S
12	1	5	24	K	L	g	2	Correct	388	S
12	1	5	25	K	L	e	2	Correct	425	S
12	1	6	1	N  Q  A  M  W	H	y	2	Incorrect	931	S
12	1	6	2	N  Q  A  M  W	H	n	1	Correct	680	S
12	1	6	3	N  Q  A  M  W	H	e	2	Incorrect	724	S
12	1	6	4	N  Q  A  M  W	H	q	1	Correct	849	S
12	1	6	5	N  Q  A  M  W	H	u	1	Correct	853	S
12	1	6	6	N  Q  A  M  W	H	k	1	Correct	697	S
12	1	6	7	N  Q  A  M  W	H	n	1	Correct	646	S
12	1	6	8	N  Q  A  M  W	H	w	2	Incorrect	451	S
12	1	6	9	N  Q  A  M  W	H	r	2	Incorrect	743	S
12	1	6	10	N  Q  A  M  W	H	t	2	Incorrect	796	S
12	1	6	11	N  Q  A  M  W	H	j	2	Incorrect	769	S
12	1	6	12	N  Q  A  M  W	H	k	1	Correct	469	S
12	1	6	13	N  Q  A  M  W	H	g	2	Incorrect	729	S
12	1	6	14	N  Q  A  M  W	H	d	2	Incorrect	909	S
12	1	6	15	N  Q  A  M  W	H	r	2	Incorrect	674	S
12	1	6	16	N  Q  A  M  W	H	u	1	Correct	454	S
12	1	6	17	N  Q  A  M  W	H	e	0	Miss	0	S
12	1	6	18	N  Q  A  M  W	H	w	1	Correct	752	S
12	1	6	19	N  Q  A  M  W	H	n	1	Correct	628	S
12	1	6	20	N  Q  A  M  W	H	a	1	Correct	497	S
12	1	6	21	N  Q  A  M  W	H	n	1	Correct	606	S
12	1	6	22	N  Q  A  M  W	H	y	2	Incorrect	810	S
12	1	6	23	N  Q  A  M  W	H	q	2	Incorrect	758	S
12	1	6	24	N  Q  A  M  W	H	w	1	Correct	602	S
12	1	6	25	N  Q  A  M  W	H	t	2	Incorrect	783	S
13	2	1	1	F	L	u	0	Miss	0	S
13	2	1	2	F	L	t	2	Correct	710	S
13	2	1	3	F	L	q	2	Correct	747	S
13	2	1	4	F	L	b	2	Correct	496	S
13	2	1	5	F	L	f	1	Correct	588	S
13	2	1	6	F	L	f	1	Correct	521	S
13	2	1	7	F	L	f	1	Correct	581	S
13	2	1	8	F	L	j	2	Correct	593	S
13	2	1	9	F	L	g	2	Correct	638	S
13	2	1	10	F	L	f	1	Correct	714	S
13	2	1	11	F	L	g	2	Correct	790	S
13	2	1	12	F	L	h	2	Correct	707	S
13	2	1	13	F	L	a	2	Correct	495	S
13	2	1	14	F	L	h	2	Correct	443	S
13	2	1	15	F	L	b	2	Correct	344	S
13	2	1	16	F	L	f	1	Correct	389	S
13	2	1	17	F	L	y	2	Correct	377	S
13	2	1	18	F	L	d	2	Correct	294	S
13	2	1	19	F	L	r	2	Correct	259	S
13	2	1	20	F	L	f	2	Incorrect	239	S
13	2	1	21	F	L	f	1	Correct	492	S
13	2	1	22	F	L	r	2	Correct	513	S
13	2	1	23	F	L	h	2	Correct	925	S
13	2	1	24	F	L	a	2	Correct	553	S
13	2	1	25	F	L	j	2	Correct	389	S
13	2	2	1	G  J  U  W  E	H	e	0	Miss	0	S
13	2	2	2	G  J  U  W  E	H	g	1	Correct	597	S
13	2	2	3	G  J  U  W  E	H	k	2	Incorrect	714	S
13	2	2	4	G  J  U  W  E	H	h	2	Incorrect	806	S
13	2	2	5	G  J  U  W  E	H	r	2	Incorrect	682	S
13	2	2	6	G  J  U  W  E	H	t	2	Incorrect	646	S
13	2	2	7	G  J  U  W  E	H	y	2	Incorrect	746	S
13	2	2	8	G  J  U  W  E	H	u	1	Correct	622	S
13	2	2	9	G  J  U  W  E	H	e	1	Correct	667	S
13	2	2	10	G  J  U  W  E	H	u	1	Correct	487	S
13	2	2	11	G  J  U  W  E	H	w	1	Correct	571	S
13	2	2	12	G  J  U  W  E	H	q	2	Incorrect	584	S
13	2	2	13	G  J  U  W  E	H	d	2	Incorrect	701	S
13	2	2	14	G  J  U  W  E	H	r	2	Incorrect	825	S
13	2	2	15	G  J  U  W  E	H	k	2	Incorrect	757	S
13	2	2	16	G  J  U  W  E	H	d	2	Incorrect	609	S
13	2	2	17	G  J  U  W  E	H	j	1	Correct	734	S
13	2	2	18	G  J  U  W  E	H	e	1	Correct	722	S
13	2	2	19	G  J  U  W  E	H	g	1	Correct	839	S
13	2	2	20	G  J  U  W  E	H	a	2	Incorrect	635	S
13	2	2	21	G  J  U  W  E	H	u	1	Correct	416	S
13	2	2	22	G  J  U  W  E	H	j	1	Correct	581	S
13	2	2	23	G  J  U  W  E	H	r	2	Incorrect	609	S
13	2	2	24	G  J  U  W  E	H	n	2	Incorrect	886	S
13	2	2	25	G  J  U  W  E	H	q	2	Incorrect	586	S
13	2	3	1	T  N  Y	M	g	2	Correct	597	S
13	2	3	2	T  N  Y	M	y	1	Correct	754	S
13	2	3	3	T  N  Y	M	b	2	Correct	462	S
13	2	3	4	T  N  Y	M	h	2	Correct	578	S
13	2	3	5	T  N  Y	M	q	2	Correct	462	S
13	2	3	6	T  N  Y	M	q	2	Correct	475	S
13	2	3	7	T  N  Y	M	d	2	Correct	488	S
13	2	3	8	T  N  Y	M	n	1	Correct	516	S
13	2	3	9	T  N  Y	M	j	2	Correct	456	S
13	2	3	10	T  N  Y	M	a	2	Correct	493	S
13	2	3	11	T  N  Y	M	w	2	Correct	658	S
13	2	3	12	T  N  Y	M	n	1	Correct	638	S
13	2	3	13	T  N  Y	M	t	1	Correct	835	S
13	2	3	14	T  N  Y	M	n	1	Correct	423	S
13	2	3	15	T  N  Y	M	y	1	Correct	364	S
13	2	3	16	T  N  Y	M	h	2	Correct	481	S
13	2	3	17	T  N  Y	M	n	0	Miss	0	S
13	2	3	18	T  N  Y	M	r	2	Correct	505	S
13	2	3	19	T  N  Y	M	n	1	Correct	349	S
13	2	3	20	T  N  Y	M	w	2	Correct	538	S
13	2	3	21	T  N  Y	M	t	1	Correct	502	S
13	2	3	22	T  N  Y	M	u	1	Incorrect	634	S
13	2	3	23	T  N  Y	M	m	2	Correct	495	S
13	2	3	24	T  N  Y	M	t	1	Correct	532	S
13	2	3	25	T  N  Y	M	k	2	Correct	560	S
13	2	4	1	N  W  E	M	e	1	Correct	763	S
13	2	4	2	N  W  E	M	a	2	Correct	519	S
13	2	4	3	N  W  E	M	w	1	Correct	436	S
13	2	4	4	N  W  E	M	u	1	Incorrect	528	S
13	2	4	5	N  W  E	M	n	1	Correct	629	S
13	2	4	6	N  W  E	M	b	2	Correct	553	S
13	2	4	7	N  W  E	M	w	1	Correct	638	S
13	2	4	8	N  W  E	M	e	1	Correct	410	S
13	2	4	9	N  W  E	M	n	2	Incorrect	655	S
13	2	4	10	N  W  E	M	y	0	Miss	0	S
13	2	4	11	N  W  E	M	y	2	Correct	704	S
13	2	4	12	N  W  E	M	t	2	Correct	525	S
13	2	4	13	N  W  E	M	g	2	Correct	553	S
13	2	4	14	N  W  E	M	n	1	Correct	526	S
13	2	4	15	N  W  E	M	n	1	Correct	555	S
13	2	4	16	N  W  E	M	m	2	Correct	711	S
13	2	4	17	N  W  E	M	t	2	Correct	716	S
13	2	4	18	N  W  E	M	b	2	Correct	456	S
13	2	4	19	N  W  E	M	e	1	Correct	501	S
13	2	4	20	N  W  E	M	a	2	Correct	505	S
13	2	4	21	N  W  E	M	k	2	Correct	470	S
13	2	4	22	N  W  E	M	u	1	Incorrect	499	S
13	2	4	23	N  W  E	M	q	2	Correct	487	S
13	2	4	24	N  W  E	M	n	1	Correct	611	S
13	2	4	25	N  W  E	M	y	2	Correct	728	S
13	2	5	1	R  J  E  M  K	H	w	2	Incorrect	787	S
13	2	5	2	R  J  E  M  K	H	m	1	Correct	846	S
13	2	5	3	R  J  E  M  K	H	k	1	Correct	803	S
13	2	5	4	R  J  E  M  K	H	j	2	Incorrect	599	S
13	2	5	5	R  J  E  M  K	H	g	0	Miss	0	S
13	2	5	6	R  J  E  M  K	H	b	2	Incorrect	624	S
13	2	5	7	R  J  E  M  K	H	j	1	Correct	661	S
13	2	5	8	R  J  E  M  K	H	a	2	Incorrect	657	S
13	2	5	9	R  J  E  M  K	H	y	2	Incorrect	774	S
13	2	5	10	R  J  E  M  K	H	h	2	Incorrect	746	S
13	2	5	11	R  J  E  M  K	H	j	1	Correct	367	S
13	2	5	12	R  J  E  M  K	H	u	2	Incorrect	603	S
13	2	5	13	R  J  E  M  K	H	w	2	Incorrect	656	S
13	2	5	14	R  J  E  M  K	H	f	2	Incorrect	597	S
13	2	5	15	R  J  E  M  K	H	j	2	Incorrect	361	S
13	2	5	16	R  J  E  M  K	H	n	2	Incorrect	798	S
13	2	5	17	R  J  E  M  K	H	b	2	Incorrect	435	S
13	2	5	18	R  J  E  M  K	H	d	2	Incorrect	431	S
13	2	5	19	R  J  E  M  K	H	r	1	Correct	508	S
13	2	5	20	R  J  E  M  K	H	b	2	Incorrect	473	S
13	2	5	21	R  J  E  M  K	H	a	2	Incorrect	893	S
13	2	5	22	R  J  E  M  K	H	f	2	Incorrect	801	S
13	2	5	23	R  J  E  M  K	H	n	2	Incorrect	646	S
13	2	5	24	R  J  E  M  K	H	n	2	Incorrect	667	S
13	2	5	25	R  J  E  M  K	H	y	2	Incorrect	527	S
13	2	6	1	E	L	e	1	Correct	762	S
13	2	6	2	E	L	t	2	Correct	558	S
13	2	6	3	E	L	r	2	Correct	579	S
13	2	6	4	E	L	e	1	Correct	495	S
13	2	6	5	E	L	e	1	Correct	500	S
13	2	6	6	E	L	b	2	Correct	536	S
13	2	6	7	E	L	y	2	Correct	517	S
13	2	6	8	E	L	e	1	Correct	457	S
13	2	6	9	E	L	m	2	Correct	517	S
13	2	6	10	E	L	e	1	Correct	386	S
13	2	6	11	E	L	w	1	Incorrect	590	S
13	2	6	12	E	L	m	0	Miss	0	S
13	2	6	13	E	L	y	2	Correct	454	S
13	2	6	14	E	L	e	1	Correct	522	S
13	2	6	15	E	L	a	2	Correct	687	S
13	2	6	16	E	L	j	2	Correct	563	S
13	2	6	17	E	L	y	2	Correct	728	S
13	2	6	18	E	L	b	2	Correct	429	S
13	2	6	19	E	L	e	1	Correct	489	S
13	2	6	20	E	L	r	2	Correct	421	S
13	2	6	21	E	L	m	2	Correct	650	S
13	2	6	22	E	L	e	1	Correct	495	S
13	2	6	23	E	L	e	1	Correct	459	S
13	2	6	24	E	L	e	1	Correct	352	S
13	2	6	25	E	L	k	2	Correct	516	S
13	1	1	1	G  A  T  N  E	H	f	0	Miss	0	A
13	1	1	2	G  A  T  N  E	H	w	0	Miss	0	A
13	1	1	3	G  A  T  N  E	H	n	0	Miss	0	A
13	1	1	4	G  A  T  N  E	H	d	0	Miss	0	A
13	1	1	5	G  A  T  N  E	H	k	0	Miss	0	A
13	1	1	6	G  A  T  N  E	H	u	2	Incorrect	987	A
13	1	1	7	G  A  T  N  E	H	a	1	Correct	712	A
13	1	1	8	G  A  T  N  E	H	b	2	Incorrect	700	A
13	1	1	9	G  A  T  N  E	H	h	2	Incorrect	664	A
13	1	1	10	G  A  T  N  E	H	e	0	Miss	0	A
13	1	1	11	G  A  T  N  E	H	a	0	Miss	0	A
13	1	1	12	G  A  T  N  E	H	k	2	Incorrect	581	A
13	1	1	13	G  A  T  N  E	H	r	2	Incorrect	762	A
13	1	1	14	G  A  T  N  E	H	y	2	Incorrect	758	A
13	1	1	15	G  A  T  N  E	H	h	2	Incorrect	811	A
13	1	1	16	G  A  T  N  E	H	n	1	Correct	608	A
13	1	1	17	G  A  T  N  E	H	n	1	Correct	540	A
13	1	1	18	G  A  T  N  E	H	n	1	Correct	440	A
13	1	1	19	G  A  T  N  E	H	r	2	Incorrect	732	A
13	1	1	20	G  A  T  N  E	H	b	2	Incorrect	969	A
13	1	1	21	G  A  T  N  E	H	w	0	Miss	0	A
13	1	1	22	G  A  T  N  E	H	e	1	Correct	810	A
13	1	1	23	G  A  T  N  E	H	e	1	Correct	983	A
13	1	1	24	G  A  T  N  E	H	q	2	Incorrect	619	A
13	1	1	25	G  A  T  N  E	H	k	2	Incorrect	679	A
13	1	2	1	J  H  F	M	e	2	Correct	930	A
13	1	2	2	J  H  F	M	r	2	Correct	495	A
13	1	2	3	J  H  F	M	h	1	Correct	771	A
13	1	2	4	J  H  F	M	h	1	Correct	544	A
13	1	2	5	J  H  F	M	h	1	Correct	637	A
13	1	2	6	J  H  F	M	h	1	Correct	449	A
13	1	2	7	J  H  F	M	d	2	Correct	629	A
13	1	2	8	J  H  F	M	j	1	Correct	602	A
13	1	2	9	J  H  F	M	n	2	Correct	663	A
13	1	2	10	J  H  F	M	b	2	Correct	690	A
13	1	2	11	J  H  F	M	u	2	Correct	454	A
13	1	2	12	J  H  F	M	m	2	Correct	594	A
13	1	2	13	J  H  F	M	h	1	Correct	663	A
13	1	2	14	J  H  F	M	y	2	Correct	787	A
13	1	2	15	J  H  F	M	f	1	Correct	671	A
13	1	2	16	J  H  F	M	n	2	Correct	732	A
13	1	2	17	J  H  F	M	b	2	Correct	464	A
13	1	2	18	J  H  F	M	h	1	Correct	653	A
13	1	2	19	J  H  F	M	q	2	Correct	505	A
13	1	2	20	J  H  F	M	u	2	Correct	629	A
13	1	2	21	J  H  F	M	n	2	Correct	433	A
13	1	2	22	J  H  F	M	q	2	Correct	542	A
13	1	2	23	J  H  F	M	m	2	Correct	587	A
13	1	2	24	J  H  F	M	j	2	Incorrect	375	A
13	1	2	25	J  H  F	M	h	1	Correct	764	A
13	1	3	1	E	L	e	1	Correct	735	A
13	1	3	2	E	L	e	1	Correct	387	A
13	1	3	3	E	L	e	1	Correct	368	A
13	1	3	4	E	L	e	1	Correct	405	A
13	1	3	5	E	L	e	1	Correct	369	A
13	1	3	6	E	L	j	2	Correct	566	A
13	1	3	7	E	L	e	1	Correct	491	A
13	1	3	8	E	L	e	1	Correct	495	A
13	1	3	9	E	L	u	2	Correct	506	A
13	1	3	10	E	L	w	2	Correct	607	A
13	1	3	11	E	L	u	2	Correct	684	A
13	1	3	12	E	L	a	2	Correct	520	A
13	1	3	13	E	L	e	1	Correct	597	A
13	1	3	14	E	L	e	1	Correct	586	A
13	1	3	15	E	L	g	2	Correct	614	A
13	1	3	16	E	L	e	1	Correct	555	A
13	1	3	17	E	L	a	2	Correct	856	A
13	1	3	18	E	L	e	1	Correct	516	A
13	1	3	19	E	L	e	1	Correct	561	A
13	1	3	20	E	L	e	1	Correct	325	A
13	1	3	21	E	L	h	2	Correct	425	A
